1.012081,9.030144,0.011249,2.667856,2.039602,6.095020,7.814765,19.551901,2.13739,0.579953,35.837215,7.123199,2.429286,9.552485,3.552974,1.438142,4.991116,0.016410,20.180927,6.685;
0.982911,8.740498,0.007596,4.406621,2.039998,5.660199,7.304709,18.872068,2.12503,0.572681,30.735080,6.711356,2.416116,9.127472,3.378421,1.853682,5.232103,0.016138,19.311188,6.282;
0.992928,8.817682,0.009134,2.613673,2.015242,5.741069,7.511109,18.917623,3.39041,0.4897,30.562250,6.731315,2.393299,9.124614,3.391185,1.451137,4.842322,0.016606,19.943623,6.233;
;
0,26,3,1,4,0,0,0,3,1,0,71,3,6,0,0,27,3,4,63,0,0,0,37,18,0,267,100,162,1,349458,2841,395607,4628,56,0,0,0,0,0,0,0,0,0,0,1397651,2849,400829,6569,13,0,0,0,0,0,0,0,0,0,0,354342,3208088,428823,0,0,0,0,0,0,0,0,0,0,0,0,386931,5736472,471199,0,0,0,0,0,0,0,0,0,0,0,0,880839,83207,21,0,0,0,0,0,0,0,0,0,0,0,0,992729,107689,24,0,0,0,0,0,0,0,0,0,0,0,0,3,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750251,0,0,0,0,0,3976,42,48,0,0,0,0,0,0,0,0,0,0,0,0,3766177,202233,175692,0,0,0,0,0,0,0,0,0,0,0,0,1422,806,480456,57,104,0,0,0,0,0,0,0,0,0,0;
0,0,6,0,3,0,0,0,0,2,0,33,3,6,0,0,1,9,5,8,0,0,0,5,5,0,53,18,36,2,655760,5195,484560,7373,30,0,0,0,0,0,0,0,0,0,0,2689334,5860,499643,8488,19,0,0,0,0,0,0,0,0,0,0,797353,4954223,1180020,0,0,0,0,0,0,0,0,0,0,0,0,905198,9480534,1346797,0,0,0,0,0,0,0,0,0,0,0,0,125469,85442,9,0,0,0,0,0,0,0,0,0,0,0,0,338101,98785,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593911,0,0,0,0,0,7897,84,95,0,0,0,0,0,0,0,0,0,0,0,0,7381482,394036,342403,0,0,0,0,0,0,0,0,0,0,0,0,2629,2249,880166,171,152,0,0,0,0,0,0,0,0,0,0,;
0,80,1,2,5,0,0,0,4,1,0,110,2,6,0,0,82,0,7,68,0,0,0,55,25,0,361,132,238,0,346677,6020,609788,9912,589,0,0,0,0,0,0,0,0,0,0,1390024,5293,621232,10814,280,0,0,0,0,0,0,0,0,0,0,440021,3799460,240444,0,0,0,0,0,0,0,0,0,0,0,0,420937,6282275,173112,0,0,0,0,0,0,0,0,0,0,0,0,3739631,492192,114,0,0,0,0,0,0,0,0,0,0,0,0,2926810,376712,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5583368,0,0,0,0,0,3983,42,48,0,0,0,0,0,0,0,0,0,0,0,0,3734664,201156,173685,0,0,0,0,0,0,0,0,0,0,0,0,1424,171,477881,0,133,0,0,0,0,0,0,0,0,0,0,;
0,80,1,2,5,0,0,0,4,1,0,110,2,6,0,0,82,0,7,68,0,0,0,55,25,0,361,132,238,0,346681,6326,652720,10658,595,0,0,0,0,0,0,0,0,0,0,1390028,5612,664677,11593,286,0,0,0,0,0,0,0,0,0,0,460003,3891499,256730,0,0,0,0,0,0,0,0,0,0,0,0,434352,6372005,183701,0,0,0,0,0,0,0,0,0,0,0,0,3814718,530876,118,0,0,0,0,0,0,0,0,0,0,0,0,3094426,419807,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5901179,0,0,0,0,0,3983,42,48,0,0,0,0,0,0,0,0,0,0,0,0,3734818,201167,173690,0,0,0,0,0,0,0,0,0,0,0,0,1424,171,478016,0,133,0,0,0,0,0,0,0,0,0,0,;
0,0,0,0,1,0,0,0,2,0,0,56,2,4,0,0,0,0,1,89,0,0,0,32,17,0,312,114,173,0,45338,5,47371,22,43,0,0,0,0,0,0,0,0,0,0,112129,1,56605,26,65,0,0,0,0,0,0,0,0,0,0,704,242028,552,0,0,0,0,0,0,0,0,0,0,0,0,445,736215,46,0,0,0,0,0,0,0,0,0,0,0,0,540287,2861,2,0,0,0,0,0,0,0,0,0,0,0,0,119207,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,172978,11112,10867,0,0,0,0,0,0,0,0,0,0,0,0,2828,2,82490,0,2439,0,0,0,0,0,0,0,0,0,0,;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;
;
0,76,9,13,18,1,0,0,12,0,0,228,16,27,1,0,83,13,16,180,2,0,0,94,59,3,746,305,477,2,1047516,14279,1262316,19275,605,0,0,0,0,0,0,0,0,0,0,4192906,12413,1156400,17996,445,0,0,0,0,0,0,0,0,0,0,1197793,9477501,1463002,0,0,0,0,0,0,0,0,0,0,0,0,1362153,17267217,1621469,0,0,0,0,0,0,0,0,0,0,0,0,6129463,1004644,195,0,0,0,0,0,0,0,0,0,0,0,0,2884896,485080,66,0,0,0,0,0,0,0,0,0,0,0,0,9,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318303,0,0,0,0,0,11792,117,138,0,0,0,0,0,0,0,0,0,0,0,0,11302546,610328,545067,0,0,0,0,0,0,0,0,0,0,0,0,17571,2009,1440860,176,6926,0,0,0,0,0,0,0,0,0,0;
4,9,78,73,24,29,0,0,35,39,77,1,72,69,45,4,7,258,253,65,122,1,1,57,69,257,10,158,101,226,369,12902,606013,11120,24157,0,0,0,0,0,0,0,0,0,0,504,13176,622830,11517,25097,0,0,0,0,0,0,0,0,0,0,4396876,1473634,4296557,0,0,0,0,0,0,0,0,0,0,0,0,7409229,1919362,7300865,0,0,0,0,0,0,0,0,0,0,0,0,11756708,4695199,837,0,0,0,0,0,0,0,0,0,0,0,0,1683462,779210,147,0,0,0,0,0,0,0,0,0,0,0,0,513,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2254996,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16851885,0,0,0,0,0,81,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7644,6475,27484,0,0,0,0,0,0,0,0,0,0,0,0,577931,578385,0,480280,480262,4,0,0,0,0,0,0,0,0,0;
0,23,3,4,5,0,0,0,4,0,0,76,5,8,0,0,25,4,5,57,0,0,0,31,19,1,248,100,157,0,349159,3410,404914,5192,5,0,0,0,0,0,0,0,0,0,0,1397600,3123,384024,4792,10,0,0,0,0,0,0,0,0,0,0,342833,3262162,437806,0,0,0,0,0,0,0,0,0,0,0,0,398831,5880722,497805,0,0,0,0,0,0,0,0,0,0,0,0,1201532,118828,44,0,0,0,0,0,0,0,0,0,0,0,0,862655,114500,17,0,0,0,0,0,0,0,0,0,0,0,0,3,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882,0,0,0,0,0,3920,39,46,0,0,0,0,0,0,0,0,0,0,0,0,3767709,203409,181583,0,0,0,0,0,0,0,0,0,0,0,0,1113,655,480329,49,67,0,0,0,0,0,0,0,0,0,0;
0,0,9,5,6,0,0,0,0,0,0,38,7,6,0,0,0,9,6,8,0,0,0,7,6,3,47,23,27,0,658908,5145,457892,7989,3,0,0,0,0,0,0,0,0,0,0,2713312,4367,388033,6598,11,0,0,0,0,0,0,0,0,0,0,765380,5012981,1193485,0,0,0,0,0,0,0,0,0,0,0,0,914122,9705770,1406904,0,0,0,0,0,0,0,0,0,0,0,0,214310,150310,15,0,0,0,0,0,0,0,0,0,0,0,0,348260,105500,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,0,0,0,0,0,7760,76,90,0,0,0,0,0,0,0,0,0,0,0,0,7400635,400406,355581,0,0,0,0,0,0,0,0,0,0,0,0,2069,1824,857523,147,108,0,0,0,0,0,0,0,0,0,0,;
0,76,0,1,4,0,0,0,7,0,0,121,4,10,0,0,83,3,5,70,1,0,0,42,27,0,319,139,222,0,348251,8939,646729,10996,545,0,0,0,0,0,0,0,0,0,0,1393134,8021,656939,11170,321,0,0,0,0,0,0,0,0,0,0,422689,3840780,258951,0,0,0,0,0,0,0,0,0,0,0,0,435672,6529701,207204,0,0,0,0,0,0,0,0,0,0,0,0,5299935,843976,182,0,0,0,0,0,0,0,0,0,0,0,0,2435193,378233,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167742,0,0,0,0,0,3950,38,46,0,0,0,0,0,0,0,0,0,0,0,0,3734420,202109,179411,0,0,0,0,0,0,0,0,0,0,0,0,1085,141,475082,0,90,0,0,0,0,0,0,0,0,0,0,;
0,76,0,1,4,0,0,0,7,0,0,121,4,10,0,0,83,3,5,70,1,0,0,42,27,0,319,139,222,0,348253,9177,698661,11701,545,0,0,0,0,0,0,0,0,0,0,1393135,8289,696103,12195,331,0,0,0,0,0,0,0,0,0,0,441636,3933392,274603,0,0,0,0,0,0,0,0,0,0,0,0,449943,6613314,218179,0,0,0,0,0,0,0,0,0,0,0,0,5400442,891460,186,0,0,0,0,0,0,0,0,0,0,0,0,2580418,415655,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168669,0,0,0,0,0,3950,38,46,0,0,0,0,0,0,0,0,0,0,0,0,3734642,202121,179427,0,0,0,0,0,0,0,0,0,0,0,0,1086,142,475197,0,90,0,0,0,0,0,0,0,0,0,0,;
0,0,0,0,1,0,0,0,4,0,0,56,2,5,0,0,0,0,1,91,0,0,0,42,22,0,335,112,198,0,39810,4,101659,50,30,0,0,0,0,0,0,0,0,0,0,83500,6,65755,26,72,0,0,0,0,0,0,0,0,0,0,587,307841,618,0,0,0,0,0,0,0,0,0,0,0,0,601,610058,38,0,0,0,0,0,0,0,0,0,0,0,0,609224,9002,2,0,0,0,0,0,0,0,0,0,0,0,0,77013,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,162155,7498,9797,0,0,0,0,0,0,0,0,0,0,0,0,3021,3,107316,0,2465,0,0,0,0,0,0,0,0,0,0,;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;
;
